source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_rands,rent_median_suburb_type_bed,rent_mean_suburb_type_bed,rent_count_suburb_type_bed,rent_median_suburb_bed,rent_mean_suburb_bed,rent_count_suburb_bed,rent_median_suburb,rent_mean_suburb,rent_count_suburb,rent_median_city_type_bed,rent_mean_city_type_bed,rent_count_city_type_bed,rent_median_city,rent_mean_city,rent_count_city,rent_median_province,rent_mean_province,rent_count_province,estimated_monthly_rent,rent_estimation_source,deposit_pct,deposit_amount,transfer_cost_rate,transfer_costs,total_cash_invested,loan_amount,annual_interest_rate,loan_term_years,bond_payment,other_income,gross_income,levies_clean,rates_taxes_clean,maintenance_rate,vacancy_rate,maintenance_cost,vacancy_cost,total_expenses,NOI,cash_flow,DSCR,annual_rent,rental_yield,annual_cash_flow,ROI,payments_made_12m,remaining_balance_12m,equity_12m,investment_label,total_rooms_proxy,floor_to_land_ratio,bedroom_density_floor,bathroom_density_floor,parking_total,parking_per_bedroom,is_compact_unit,is_family_sized_unit,is_large_land_property,price_per_sqm,price_per_land_sqm,price_per_bedroom,price_per_bathroom,price_vs_suburb_median_rent_multiple,price_vs_city_median_rent_multiple,suburb_type_median_price_per_sqm,price_per_sqm_vs_local_median,rent_per_sqm,rent_per_bedroom,rent_per_bathroom,gross_rent_to_price,monthly_rent_to_price,rent_vs_suburb_median,rent_vs_city_median,rent_vs_province_median,rent_vs_suburb_type_bed_median,rent_vs_suburb_bed_median,annual_rent_per_sqm,levies_to_rent,rates_to_rent,bond_to_rent,maintenance_to_rent,vacancy_to_rent,opex_to_rent,opex_to_income,noi_margin,cash_flow_margin,fixed_cost_burden,non_debt_opex,non_debt_opex_to_rent,ltv,deposit_to_price,cash_invested_to_price,transfer_costs_to_price,bond_payment_to_income,bond_payment_to_noi,cash_flow_to_cash_invested,equity_12m_to_cash_invested,debt_service_headroom,positive_cash_flow_flag,dscr_above_one_flag,dscr_above_1_2_flag,rent_source_score,rent_estimate_observation_count,rent_estimate_low_evidence_flag,rent_estimate_high_evidence_flag,rent_dispersion_suburb_type_bed,rent_dispersion_suburb,rent_dispersion_city,suburb_listing_density,city_listing_density,property_type_density,suburb_price_median,city_price_median,price_vs_suburb_price_median,price_vs_city_price_median,suburb_rent_median_feature,city_rent_median_feature,rent_vs_suburb_internal_median,rent_vs_city_internal_median,floor_area_sqm_missing_flag,land_area_sqm_missing_flag,garage_missing_flag,parking_spaces_missing_flag,rent_median_suburb_type_bed_missing_flag,rent_median_suburb_bed_missing_flag,rent_median_suburb_missing_flag,rent_median_city_type_bed_missing_flag,price_per_sqm_win,price_per_land_sqm_win,rent_per_sqm_win,gross_rent_to_price_win,monthly_rent_to_price_win,levies_to_rent_win,rates_to_rent_win,bond_to_rent_win,opex_to_rent_win,cash_flow_margin_win,ltv_win,bond_payment_to_income_win,debt_service_headroom_win,price_per_sqm_vs_local_median_win,rent_vs_suburb_median_win,rent_vs_city_median_win,price_vs_suburb_price_median_win,price_vs_city_price_median_win
privateproperty,SYNSALE00520,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/president-park/SYNSALE00520,1 Bedroom House in President Park,998000.0,President Park,Midrand,Gauteng,House,1.0,3.0,3.0,1.0,94.45657659082065,111.59085965264784,2022.426911196171,908.0798997916704,"3 Bedroom House in Ennerdale, b28l zirconium street, Three Bedroom House For Sale In Ennerdale 3 BEDROOM FAMILY HOME | SPACIOUS STAND | GREAT VALUE Enne",11 Apr 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,president-park,998000.0,,,,,,,,,,8350.0,10879.13669064748,139.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,8350.0,city_property_type_bedrooms,0.1,99800.0,0.08,79840.0,179640.0,898200.0,0.11,20,9271.116140321714,0.0,8350.0,2022.426911196171,908.0798997916704,0.08,0.05,668.0,417.5,4016.006810987841,4333.993189012159,-4937.122951309555,0.4674726455170657,100200.0,0.1004008016032064,-59245.47541571466,-0.3298011323520077,12,885101.2655808656,112898.73441913445,Weak Investment,4.0,0.8464544218481551,0.010586875325070596,0.03176062597521179,4.0,4.0,0,0,0,10565.701574420455,8943.384817596208,998000.0,332666.6666666667,,6.930555555555555,11138.820273441983,0.9485476302739168,88.40040896433948,8350.0,2783.3333333333335,0.10040080160320641,0.008366733466933868,,0.6958333333333333,0.6733870967741935,,,1060.8049075720737,0.24220681571211627,0.10875208380738567,1.1103133102181693,0.08,0.05,0.48095889951950194,0.48095889951950194,0.5190411004804981,-0.5912722097376713,1.4612722097376714,-5255.109329333873,-0.6293544106986674,0.9,0.1,0.18,0.08,1.1103133102181693,2.139162600399671,-0.3298011323520077,0.6284721354883903,-0.5325273544829343,0,0,0,2,139.0,0,1,,,0.4700568718449764,24,1382,5338,1030000.0,1282000.0,0.9689320388349515,0.7784711388455539,10500.0,10550.0,0.7952380952380952,0.7914691943127962,0,0,0,0,1,1,1,0,10565.701574420455,8943.384817596208,88.40040896433948,0.10040080160320641,0.008366733466933868,0.24220681571211627,0.10875208380738567,1.1103133102181693,0.48095889951950194,-0.5912722097376713,0.9,1.1103133102181693,-0.5325273544829343,0.9485476302739168,,0.6958333333333333,0.9689320388349515,0.7784711388455539
privateproperty,SYNSALE00521,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/vorna-valley/SYNSALE00521,4 Bedroom House in Vorna Valley,4035000.0,Vorna Valley,Midrand,Gauteng,House,4.0,3.0,3.0,1.0,355.9369994025616,354.5770577525829,5303.677517799872,937.7797781143634,"2 Bedroom Apartment in Blue Hills, stonewood estate, 5 kilimanjaro close, Located in the sought-after Blue Hills, this beautiful 2-bedroom, 2-bathroom apartment offers comfor",23 Jan 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,vorna-valley,4035000.0,17950.0,31150.0,4.0,17950.0,31150.0,4.0,8200.0,10817.264150943396,53.0,24350.0,29475.434782608696,230.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,17950.0,suburb_property_type_bedrooms,0.1,403500.0,0.08,322800.0,726300.0,3631500.0,0.11,20,37483.92146913639,0.0,17950.0,5303.677517799872,937.7797781143634,0.08,0.05,1436.0,897.5,8574.957295914235,9375.042704085765,-28108.878765050624,0.2501083754485243,215400.0,0.0533828996282527,-337306.54518060747,-0.4644176582412329,12,3578540.687994782,456459.3120052181,Weak Investment,7.0,1.003835390982706,0.011237943812286948,0.008428457859215211,4.0,1.0,0,1,1,11336.275820644458,11379.754870704426,1008750.0,1345000.0,41.00609756097561,28.020833333333332,10011.886059419698,1.132281745254053,50.430272857637675,4487.5,5983.333333333333,0.05338289962825279,0.004448574969021066,2.1890243902439024,1.4958333333333333,1.4475806451612903,1.0,1.0,605.1632742916521,0.29546949959887864,0.052243998780744476,2.088240750369715,0.08,0.05,0.4777134983796231,0.4777134983796231,0.5222865016203768,-1.5659542487493383,2.4359542487493386,-28908.964173222153,-1.6105272519900922,0.9,0.1,0.18,0.08,2.088240750369715,3.998266744193113,-0.46441765824123293,0.6284721354883906,-0.7498916245514757,0,0,0,5,4.0,1,0,0.7353760445682451,0.3191785549930971,0.4700568718449764,146,1382,5338,1046500.0,1282000.0,3.8557095078834207,3.1474258970358813,8725.0,10550.0,2.0573065902578795,1.7014218009478672,0,0,0,0,0,0,0,0,11336.275820644458,11379.754870704426,50.430272857637675,0.05338289962825279,0.004448574969021066,0.29546949959887864,0.052243998780744476,2.088240750369715,0.4777134983796231,-1.5659542487493383,0.9,2.088240750369715,-0.7498916245514757,1.132281745254053,2.1890243902439024,1.4958333333333333,3.8557095078834207,3.1474258970358813
privateproperty,SYNSALE00522,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/lenasia-south/SYNSALE00522,4 Bedroom House in Lenasia South,1147000.0,Lenasia South,Lenasia To Ennerdale,Gauteng,House,4.0,1.0,1.0,1.0,90.96604376724034,175.24750137737368,0.0,353.2587598776652,"3 Bedroom House in Pimville, 34567 emporors security estate , 34567 hill street, Emperors Security Estate is the most exclusive middle-class security estate. Designed with your life",07 Oct 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,lenasia-south,1147000.0,,,,,,,,,,35725.0,35725.0,2.0,4850.0,7375.0,38,12400.0,19322.0406,10000,35725.0,city_property_type_bedrooms,0.1,114700.0,0.08,91760.0,206460.0,1032300.0,0.11,20,10655.280774498002,0.0,35725.0,0.0,353.2587598776652,0.08,0.05,2858.0,1786.25,4997.508759877665,30727.491240122334,20072.21046562433,2.8837805300883765,428700.0,0.3737576285963382,240866.525587492,1.1666498381647388,12,1017245.642907067,129754.35709293305,Strong Investment,5.0,0.5190718444045389,0.04397245207491944,0.01099311301872986,2.0,0.5,0,0,0,12609.10063248315,6545.029121585467,286750.0,1147000.0,,19.70790378006873,9086.713979138742,1.3876414137642163,392.72896259412425,8931.25,35725.0,0.37375762859633826,0.031146469049694855,,7.365979381443299,2.881048387096774,,,4712.7475511294915,0.0,0.009888278792936746,0.29825838417069284,0.08,0.05,0.13988827879293675,0.13988827879293675,0.8601117212070633,0.5618533370363703,0.3081466629636296,-5657.772014620336,-0.1583701053777561,0.9,0.1,0.18,0.08,0.29825838417069284,0.34676702667430587,1.166649838164739,0.6284721354883902,1.8837805300883765,1,1,1,2,2.0,1,0,,,0.520618556701031,94,314,5338,833500.0,747500.0,1.376124775044991,1.534448160535117,5050.0,5050.0,7.074257425742574,7.074257425742574,0,0,0,0,1,1,1,0,12609.10063248315,6545.029121585467,392.72896259412425,0.37375762859633826,0.031146469049694855,0.0025679471583365254,0.009888278792936746,0.29825838417069284,0.16342305691184508,0.5618533370363703,0.9,0.29825838417069284,1.8837805300883765,1.3876414137642163,,4.911696969696974,1.376124775044991,1.534448160535117
privateproperty,SYNSALE00523,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/ennerdale/SYNSALE00523,3 Bedroom House in Ennerdale,365000.0,Ennerdale,Lenasia To Ennerdale,Gauteng,House,3.0,2.0,6.0,2.0,84.63353202555187,299.3081496841382,663.4162934221861,980.1194497311424,"3 Bedroom House in Lion Pride, 21135 lion pride vill, 21135 cnr malibongwe dr & r114, nietged, Welcome to a home where comfort meets complete peace of mind. Thoughtfully designed with security an",27 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,ennerdale,365000.0,,,,,,,,,,5050.0,6514.705882352941,17.0,4850.0,7375.0,38,12400.0,19322.0406,10000,5050.0,city_property_type_bedrooms,0.1,36500.0,0.08,29200.0,65700.0,328500.0,0.11,20,3390.7388689553363,0.0,5050.0,663.4162934221861,980.1194497311424,0.08,0.05,404.0,252.5,2300.0357431533284,2749.964256846672,-640.7746121086648,0.8110221291366848,60600.0,0.1660273972602739,-7689.295345303977,-0.1170364588326328,12,323709.3806984127,41290.619301587285,Weak Investment,5.0,0.28276387433775585,0.03544694317016409,0.02363129544677606,8.0,2.6666666666666665,0,0,1,4312.711419036631,1219.4789897474789,121666.66666666667,182500.0,,6.2714776632302405,6850.714148618863,0.6295272763506115,59.669021003109556,1683.3333333333333,2525.0,0.16602739726027396,0.013835616438356164,,1.041237113402062,0.40725806451612906,,,716.0282520373147,0.13136956305389824,0.19408305935270145,0.6714334393970963,0.08,0.05,0.45545262240659967,0.45545262240659967,0.5445473775934004,-0.126886061803696,0.996886061803696,-1090.703125802008,-0.21598081699049662,0.9,0.1,0.18,0.08,0.6714334393970963,1.233011978433286,-0.11703645883263283,0.628472135488391,-0.1889778708633152,0,0,0,2,17.0,0,0,,,0.520618556701031,79,314,5338,694000.0,747500.0,0.5259365994236311,0.4882943143812709,5325.0,5050.0,0.9483568075117371,1.0,0,0,0,0,1,1,1,0,4312.711419036631,1219.4789897474789,59.669021003109556,0.16602739726027396,0.013835616438356164,0.13136956305389824,0.19408305935270145,0.6714334393970963,0.45545262240659967,-0.126886061803696,0.9,0.6714334393970963,-0.1889778708633152,0.6295272763506115,,1.041237113402062,0.5259365994236311,0.4882943143812709
privateproperty,SYNSALE00524,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/SYNSALE00524,4 Bedroom House in Carlswald Estate,3723000.0,Carlswald Estate,Midrand,Gauteng,House,4.0,3.0,2.0,2.0,232.280176481084,184.3140697507004,2946.036181790819,2344.1304197547497,"3 Bedroom House in Bergbron, 1356 verona drive, Dream location, double the value live, work or earn from home This sought-after family home offers",08 Jun 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,3723000.0,17100.0,16787.5,4.0,12800.0,15018.75,8.0,9850.0,12493.26923076923,104.0,24350.0,29475.434782608696,230.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,17100.0,suburb_property_type_bedrooms,0.1,372300.0,0.08,297840.0,670140.0,3350700.0,0.11,20,34585.536463344426,0.0,17100.0,2946.036181790819,2344.1304197547497,0.08,0.05,1368.0,855.0,7513.166601545568,9586.833398454432,-24998.70306489,0.2771919819319576,205200.0,0.0551168412570507,-299984.43677868,-0.4476444276997045,12,3301835.68312381,421164.3168761898,Weak Investment,7.0,1.260241156821406,0.017220582748806997,0.012915437061605249,4.0,1.0,0,1,0,16028.057393452113,20199.21759112398,930750.0,1241000.0,31.497461928934012,25.854166666666668,14225.153609072408,1.1267405494468519,73.61799125114992,4275.0,5700.0,0.05511684125705076,0.004593070104754231,1.736040609137056,1.425,1.3790322580645162,1.0,1.3359375,883.415895013799,0.17228281764858588,0.13708365027805555,2.022545992008446,0.08,0.05,0.43936646792664136,0.43936646792664136,0.5606335320733585,-1.4619124599350877,2.3319124599350873,-27072.36986179886,-1.5831795240818047,0.9,0.1,0.18,0.08,2.022545992008446,3.6076079583191913,-0.4476444276997046,0.6284721354883902,-0.7228080180680424,0,0,0,5,4.0,1,0,-0.01827485380116959,0.26835220616946504,0.4700568718449764,142,1382,5338,1397499.5,1282000.0,2.664043886956668,2.9040561622464898,9725.0,10550.0,1.7583547557840618,1.6208530805687205,0,0,0,0,0,0,0,0,16028.057393452113,20199.21759112398,73.61799125114992,0.05511684125705076,0.004593070104754231,0.17228281764858588,0.13708365027805555,2.022545992008446,0.43936646792664136,-1.4619124599350877,0.9,2.022545992008446,-0.7228080180680424,1.1267405494468519,1.736040609137056,1.425,2.664043886956668,2.9040561622464898
privateproperty,SYNSALE00525,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/boskruin/SYNSALE00525,5 Bedroom House in Boskruin,4817000.0,Boskruin,North Riding To Lanseria,Gauteng,House,5.0,5.0,1.0,1.0,456.3835878458156,854.7094424632006,2599.120051780969,2584.762619351724,"3 Bedroom House in Newlands, 23 6th street, Charming 3-Bedroom Family Home with Cottage and Outdoor Entertainment Area Owner Asking More! Negot",01 Mar 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,boskruin,4817000.0,76300.0,76300.0,1.0,76300.0,76300.0,1.0,12550.0,22956.25,8.0,25700.0,27915.217391304348,23.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,76300.0,suburb_property_type_bedrooms,0.1,481700.0,0.08,385360.0,867060.0,4335300.0,0.11,20,44748.46337467906,0.0,76300.0,2599.120051780969,2584.762619351724,0.08,0.05,6104.0,3815.0,15102.882671132693,61197.11732886731,16448.653954188252,1.3675803080982605,915600.0,0.1900768112933361,197383.84745025905,0.2276472763710228,12,4272076.950203436,544923.0497965645,Strong Investment,10.0,0.5339634326848626,0.010955696333429934,0.010955696333429934,2.0,0.4,0,1,1,10554.717847626398,5635.833372938775,963400.0,963400.0,31.98539176626826,37.823110022299694,26233.308364866858,0.40234032630676037,167.1839260481408,15260.0,15260.0,0.1900768112933361,0.015839734274444676,6.079681274900398,7.1892961462357485,6.153225806451613,1.0,1.0,2006.2071125776895,0.0340644829853338,0.03387631218023229,0.5864805160508395,0.08,0.05,0.1979407951655661,0.1979407951655661,0.8020592048344339,0.2155786887835944,0.6544213112164056,-29645.580703546366,-0.3885397208852735,0.9,0.1,0.18,0.08,0.5864805160508395,0.7312184842662638,0.22764727637102283,0.6284721354883912,0.3675803080982605,1,1,1,5,1.0,1,0,0.0,0.829183266932271,0.42659926276345067,16,1062,5338,2794000.0,1089500.0,1.724051539012169,4.421294171638366,12550.0,9750.0,6.079681274900398,7.825641025641025,0,0,0,0,0,0,0,0,10554.717847626398,5635.833372938775,167.1839260481408,0.1900768112933361,0.015839734274444676,0.0340644829853338,0.03387631218023229,0.5864805160508395,0.1979407951655661,0.2155786887835944,0.9,0.5864805160508395,0.3675803080982605,0.40234032630676037,3.9603960396039604,4.911696969696974,1.724051539012169,4.421294171638366
privateproperty,SYNSALE00526,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/melville/SYNSALE00526,2 Bedroom House in Melville,2018000.0,Melville,Northcliff,Gauteng,House,2.0,2.0,3.0,2.0,79.80136158243683,370.0159162387956,2211.909455418192,1604.5004720793513,"3 Bedroom House in Fairland, 189b market street, Immaculate Renovated 3-Bedroom Family Home in a Prime Location Owner Asking R3 599 000 Negotiating",11 Nov 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,northcliff,melville,2018000.0,17990.0,16413.846153846152,13.0,17100.0,15598.823529411764,17.0,14350.0,14848.823529411764,68.0,11700.0,11501.23076923077,65.0,9575.0,11510.567346938777,490,12400.0,19322.0406,10000,17990.0,suburb_property_type_bedrooms,0.1,201800.0,0.08,161440.0,363240.0,1816200.0,0.11,20,18746.605582333887,0.0,17990.0,2211.909455418192,1604.5004720793513,0.08,0.05,1439.2,899.5,6155.109927497543,11834.890072502458,-6911.715509831429,0.6313084265055016,215880.0,0.1069772051536174,-82940.58611797715,-0.2283354975167303,12,1789713.781505197,228286.21849480292,Weak Investment,4.0,0.21567007817830128,0.02506222901891153,0.02506222901891153,5.0,2.5,1,0,1,25287.789080081733,5453.819447857621,1009000.0,1009000.0,11.718931475029036,17.563098346388163,22278.818652194204,1.135059693912055,225.43475002510922,8995.0,8995.0,0.10697720515361744,0.008914767096134786,1.2536585365853659,1.8788511749347259,1.4508064516129033,1.0,1.052046783625731,2705.2170003013107,0.12295216539289561,0.08918846426233193,1.0420570084676979,0.08,0.05,0.3421406296552275,0.3421406296552275,0.6578593703447725,-0.38419763812292546,1.2541976381229254,-12591.495654836344,-0.6999163788124705,0.9,0.1,0.18,0.08,1.0420570084676979,1.5840118047137859,-0.22833549751673038,0.6284721354883903,-0.36869157349449844,0,0,0,5,13.0,0,0,-0.08761277632872971,0.0347612215617954,0.20214802578995056,26,742,5338,1931000.0,1746000.0,1.0450543759709994,1.1557846506300113,15500.0,13250.0,1.1606451612903226,1.3577358490566038,0,0,0,0,0,0,0,0,25287.789080081733,5453.819447857621,225.43475002510922,0.10697720515361744,0.008914767096134786,0.12295216539289561,0.08918846426233193,1.0420570084676979,0.3421406296552275,-0.38419763812292546,0.9,1.0420570084676979,-0.36869157349449844,1.135059693912055,1.2536585365853659,1.8788511749347259,1.0450543759709994,1.1557846506300113
privateproperty,SYNSALE00527,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/sonneglans/SYNSALE00527,2 Bedroom House in Sonneglans,606000.0,Sonneglans,North Riding To Lanseria,Gauteng,House,2.0,1.0,1.0,1.0,86.80052881904959,175.18758057925228,4280.70483012294,889.5485303340715,"3 Bedroom House in Jackal Creek Golf Estate, 52b st george''s, 52 boundary road, St George''s - Innovative Design Meets Luxury Living TYPE 2 Home SHOW HOUSE OPEN DAILY - CALL DEAN",04 May 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,sonneglans,606000.0,,,,,,,,,,9750.0,13331.868131868132,91.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,9750.0,city_property_type_bedrooms,0.1,60600.0,0.08,48480.0,109080.0,545400.0,0.11,20,5629.555492018997,0.0,9750.0,4280.70483012294,889.5485303340715,0.08,0.05,780.0,487.5,6437.753360457011,3312.246639542989,-2317.308852476008,0.5883673487611502,117000.0,0.193069306930693,-27807.706229712094,-0.2549294667190327,12,537446.2594609263,68553.74053907371,Weak Investment,3.0,0.49547193089856223,0.023041334277690163,0.011520667138845081,2.0,1.0,0,0,0,6981.524286140119,3459.149318669051,303000.0,606000.0,,4.758315273720909,9475.318360709305,0.7368115793438623,112.32650460373954,4875.0,9750.0,0.19306930693069307,0.01608910891089109,,0.9186846320550268,0.7862903225806451,,,1347.9180552448745,0.43904664924337844,0.09123574670093042,0.5773903068737433,0.08,0.05,0.6602823959443088,0.6602823959443088,0.3397176040556912,-0.23767270281805208,1.1076727028180522,808.1978684380138,0.08289208907056551,0.9,0.1,0.18,0.08,0.5773903068737433,1.699618447736048,-0.25492946671903277,0.6284721354883912,-0.41163265123884984,0,0,0,2,91.0,0,1,,,0.42659926276345067,23,1062,5338,721000.0,1089500.0,0.840499306518724,0.5562184488297384,8800.0,9750.0,1.1079545454545454,1.0,0,0,0,0,1,1,1,0,6981.524286140119,3459.149318669051,112.32650460373954,0.19306930693069307,0.01608910891089109,0.43904664924337844,0.09123574670093042,0.5773903068737433,0.6602823959443088,-0.23767270281805208,0.9,0.5773903068737433,-0.41163265123884984,0.7368115793438623,,0.9186846320550268,0.840499306518724,0.5562184488297384
privateproperty,SYNSALE00528,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/ebony-park/SYNSALE00528,4 Bedroom House in Ebony Park,870000.0,Ebony Park,Midrand,Gauteng,House,4.0,3.0,2.0,2.0,111.07791751477076,184.7879026503422,2375.735998932032,331.1841068064613,"3 Bedroom House in Pimville, 34567 emporors security estate , 34567 hill street, Emperors Security Estate is the most exclusive middle-class security estate. Designed with your life",01 Aug 2024,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,ebony-park,870000.0,3200.0,3200.0,1.0,3150.0,3150.0,2.0,4550.0,7188.709677419355,31.0,24350.0,29475.434782608696,230.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,3200.0,suburb_property_type_bedrooms,0.1,87000.0,0.08,69600.0,156600.0,783000.0,0.11,20,8082.0351123045,0.0,3200.0,2375.735998932032,331.1841068064613,0.08,0.05,256.0,160.0,3122.920105738493,77.07989426150652,-8004.955218042994,0.0095371887390288,38400.0,0.0441379310344827,-96059.46261651591,-0.6134065301182371,12,771581.2635825181,98418.73641748192,Weak Investment,7.0,0.6011103320164506,0.036010757939066454,0.02700806845429984,4.0,1.0,0,1,0,7832.339851746954,4708.100408749289,217500.0,290000.0,15.934065934065934,6.041666666666667,5739.89127269462,1.3645449851996976,28.808606351253164,800.0,1066.6666666666667,0.044137931034482755,0.0036781609195402297,0.7032967032967034,0.26666666666666666,0.25806451612903225,1.0,1.0158730158730158,345.703276215038,0.74241749966626,0.10349503337701915,2.5256359725951563,0.08,0.05,0.9759125330432791,0.9759125330432791,0.024087466956720788,-2.5015485056384357,3.3715485056384353,-4959.115006566008,-1.5497234395518773,0.9,0.1,0.18,0.08,2.5256359725951563,104.85270108032108,-0.613406530118237,0.6284721354883903,-0.9904628112609712,0,0,0,5,1.0,1,0,0.0,0.5799361928394187,0.4700568718449764,22,1382,5338,565500.0,1282000.0,1.5384615384615385,0.6786271450858035,4550.0,10550.0,0.7032967032967034,0.3033175355450237,0,0,0,0,0,0,0,0,7832.339851746954,4708.100408749289,28.808606351253164,0.044137931034482755,0.0036781609195402297,0.6859016890897887,0.10349503337701915,2.5256359725951563,0.9759125330432791,-2.5015485056384357,0.9,2.5256359725951563,-0.9904628112609712,1.3645449851996976,0.7032967032967034,0.26666666666666666,1.5384615384615385,0.6786271450858035
privateproperty,SYNSALE00529,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/north-riding/SYNSALE00529,3 Bedroom Apartment in North Riding,3348000.0,North Riding,Sandton,Gauteng,Apartment,3.0,1.0,3.0,2.0,97.05494352511022,795.7871860554543,2896.290115070155,1568.4812964755974,"3 Bedroom House in Regents Park, #mak 3 eleazar street, Charming 3-Bedroom, 1-Bathroom Home in the Heart of Regents Park Charming 3-Bedroom, 1-Bathroom Hom",19 Dec 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,north-riding,3348000.0,8750.0,8233.333333333334,6.0,16200.0,17318.0,25.0,9700.0,15866.839694656488,131.0,13700.0,18843.00518134715,193.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,8750.0,suburb_property_type_bedrooms,0.1,334800.0,0.08,267840.0,602640.0,3013200.0,0.11,20,31101.900639075247,0.0,8750.0,2896.290115070155,1568.4812964755974,0.08,0.05,700.0,437.5,5602.271411545753,3147.728588454247,-27954.172050621,0.1012069527512913,105000.0,0.0313620071684587,-335450.064607452,-0.5566342503110514,12,2969257.552269276,378742.44773072377,Weak Investment,4.0,0.12196092777792851,0.03091032657418254,0.01030344219139418,5.0,1.6666666666666667,0,0,1,34495.92445678772,4207.154951307164,1116000.0,3348000.0,28.762886597938145,14.020100502512562,13191.621941051846,2.6149873465853095,90.15511917469908,2916.6666666666665,8750.0,0.03136200716845878,0.002613500597371565,0.9020618556701031,0.4396984924623116,0.7056451612903226,1.0,0.5401234567901234,1081.8614300963889,0.3310045845794463,0.17925500531149685,3.5545029301800284,0.08,0.05,0.6402595898909432,0.6402595898909432,0.35974041010905683,-3.1947625200709715,4.064762520070971,-25499.629227529495,-2.9142433402890853,0.9,0.1,0.18,0.08,3.5545029301800284,9.880744087389198,-0.5566342503110514,0.6284721354883906,-0.8987930472487087,0,0,0,5,6.0,1,0,-0.05904761904761898,0.6357566695522152,0.3891090049403133,181,2435,3638,1027000.0,1513000.0,3.2599805258033108,2.2128222075346993,8850.0,13700.0,0.9887005649717514,0.6386861313868614,0,0,0,0,0,0,0,0,34495.92445678772,4207.154951307164,90.15511917469908,0.03136200716845878,0.002613500597371565,0.3310045845794463,0.17925500531149685,3.5545029301800284,0.6402595898909432,-3.1947625200709715,0.9,3.5545029301800284,-0.8987930472487087,2.6149873465853095,0.9020618556701031,0.4396984924623116,3.2599805258033108,2.2128222075346993
